ts,0.1,1,5,10
2025-08-23T14:32:26.956393+00:00,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7532705425932612935882383855,-1.608167662298839272723984876
2025-08-23T14:32:25.418033Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7532705425932612935882383855,-1.608167662298839272723984876
2025-08-23T14:32:25.494986Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7531691707100617823210033419,-1.608098175933797471232200618
2025-08-23T14:32:25.541857Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7531691707100617823210033419,-1.608098175933797471232200618
2025-08-23T14:32:25.596651Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7532705425932612935882383855,-1.608584881295865154408421094
2025-08-23T14:32:25.647709Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7531691707100617823210033419,-1.603484927014148046749024258
2025-08-23T14:32:25.685358Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7532705425932612935882383855,-1.603987667896801193802980517
2025-08-23T14:32:25.756938Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7532705425932612935882383855,-1.604436810110202648568879166
2025-08-23T14:32:25.814419Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7534942746881400973648935281,-1.609113788213164721572683893
2025-08-23T14:32:25.876523Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7538268353253740382279333779,-1.609317784497244727307139062
2025-08-23T14:32:25.923839Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7538268353253740382279333779,-1.605190453236261422126624786
2025-08-23T14:32:25.999666Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7538268353253740382279333779,-1.605116680897174463713031032
2025-08-23T14:32:26.028294Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7538268353253740382279333779,-1.605116680897174463713031032
2025-08-23T14:32:26.114593Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7538268353253740382279333779,-1.604985178645970465034668198
2025-08-23T14:32:26.168804Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7538268353253740382279333779,-1.586488462577876678872379726
2025-08-23T14:32:26.239493Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7567250073112999325662499754,-1.594129381703410518526111137
2025-08-23T14:32:26.291592Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7567250073112999325662499754,-1.566683800352804616740653397
2025-08-23T14:32:26.349272Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7567250073112999325662499754,-1.561238236850646958432720196
2025-08-23T14:32:26.352634Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7567250073112999325662499754,-1.561238236850646958432720196
2025-08-23T14:32:26.446452Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7567250073112999325662499754,-1.561286349855406269326128924
2025-08-23T14:32:26.498019Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7567250073112999325662499754,-1.561295972487655946252262734
2025-08-23T14:32:26.684716Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7567250073112999325662499754,-1.561295972487655946252262734
2025-08-23T14:32:26.779639Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7567250073112999325662499754,-1.561295972487655946252262734
2025-08-23T14:32:26.827084Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7567250073112999325662499754,-1.561295972487655946252262734
2025-08-23T14:32:26.902402Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7567250073112999325662499754,-1.561295972487655946252262734
2025-08-23T14:32:26.944030Z,-0.1428487426602820863349350425,-0.2749020535669923856328946293,-0.7567250073112999325662499754,-1.561295972487655946252262734
2025-08-23T14:32:27.027777Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7567199409775376887633151011,-1.561288599896169499575327776
2025-08-23T14:32:27.087917Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7567199409775376887633151011,-1.561237278670656616416721014
2025-08-23T14:32:27.149384Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7567199409775376887633151011,-1.561237117262609661348515903
2025-08-23T14:32:27.203735Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7567199409775376887633151011,-1.561137683797395161123106433
2025-08-23T14:32:27.268373Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7564841082920039169215156436,-1.560875457276070329841149245
2025-08-23T14:32:27.323928Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7561289304245665937297175490,-1.561982799074853983740176670
2025-08-23T14:32:27.376943Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7499856738860727375994254417,-1.550243790595710869222472300
2025-08-23T14:32:27.438597Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7500183137754593052119859676,-1.553865858441461849637386561
2025-08-23T14:32:27.487503Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7500907546542132661786554902,-1.550669630029835945983623158
2025-08-23T14:32:27.554256Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7501512703700414535209411288,-1.554676532700282867041536243
2025-08-23T14:32:27.593769Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7501512703700414535209411288,-1.554676532700282867041536243
2025-08-23T14:32:27.637269Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7501512703700414535209411288,-1.550788304019669633308282041
2025-08-23T14:32:27.724576Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7501512703700414535209411288,-1.550788304019669633308282041
2025-08-23T14:32:27.778897Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7501512703700414535209411288,-1.550788304019669633308282041
2025-08-23T14:32:27.814324Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7501512703700414535209411288,-1.550788304019669633308282041
2025-08-23T14:32:27.877782Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7501512703700414535209411288,-1.550788304019669633308282041
2025-08-23T14:32:27.946572Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7501512703700414535209411288,-1.550788304019669633308282041
2025-08-23T14:32:28.066313Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7501512703700414535209411288,-1.554676532700282867041536243
2025-08-23T14:32:28.117134Z,-0.1427843865287076380273839361,-0.2748938770128896137810537896,-0.7501512703700414535209411288,-1.554676532700282867041536243
